isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
False,21,60142778,79.0,1,0.012658228,0.7336,0.5998,
False,22,61284186,79.0,2,0.025316456,0.7339,0.5979,
True,0,0,123.0,123,1.0,0.8583,0.5191,4.0
True,1,38537968,124.0,3,0.024193548,0.7818,0.7078,4.0
True,2,331166064,127.0,6,0.047244094,0.9096,0.5849,4.0
True,3,393098939,129.0,11,0.08527132,0.7523,0.6548,4.0
False,4,492495168,129.0,1,0.007751938,0.7721,0.6094,4.0
False,5,492495173,129.0,11,0.08527132,0.7748,0.6137,4.0
True,0,0,25.0,25,1.0,0.802,0.6385,
False,1,4028191,25.0,1,0.04,0.7787,0.6494,
False,2,7230930,25.0,1,0.04,0.7913,0.6459,
False,3,10603668,25.0,1,0.04,0.762,0.6061,
False,4,27977501,25.0,1,0.04,0.8109,0.6815,
False,5,28273785,25.0,1,0.04,0.8115,0.6821,
False,6,31771375,25.0,1,0.04,0.8113,0.6097,
False,7,31811574,25.0,1,0.04,0.8125,0.612,
False,8,42710457,25.0,1,0.04,0.7874,0.6197,
False,9,42818282,25.0,1,0.04,0.7895,0.6274,
False,10,42913198,25.0,1,0.04,0.7633,0.618,
False,11,42959771,25.0,1,0.04,0.7637,0.6179,
False,12,56698259,25.0,1,0.04,0.7335,0.6001,
False,13,57094714,25.0,1,0.04,0.7355,0.6043,
False,14,57927129,25.0,1,0.04,0.7401,0.6048,
True,0,0,135.0,135,1.0,0.8583,0.5191,10.0
True,1,331166064,138.0,6,0.04347826,0.9096,0.5849,10.0
True,2,393098939,145.0,8,0.055172414,0.7523,0.6548,10.0
False,3,492495173,146.0,6,0.04109589,0.7748,0.6137,10.0
False,0,0,16.0,16,1.0,0.8294,0.5886,
True,1,114,17.0,2,0.11764706,0.8308,0.5926,
True,2,4847534,17.0,1,0.05882353,0.8176,0.6356,
True,3,24633926,17.0,1,0.05882353,0.8232,0.7433,
False,4,25236105,17.0,1,0.05882353,0.5675,0.4411,
False,5,25388995,17.0,1,0.05882353,0.5686,0.4429,
False,6,25905106,17.0,1,0.05882353,0.5565,0.4275,
False,7,26700942,17.0,1,0.05882353,0.5591,0.4398,
