isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
True,12,86407068,103.0,4,0.03883495,0.803,0.5205,
True,13,89510577,107.0,4,0.037383176,0.8287,0.5849,
True,14,101679102,112.0,5,0.04464286,0.7898,0.682,
False,15,102815946,108.0,4,0.037037037,0.7538,0.6767,
True,16,106609733,113.0,5,0.044247787,0.6546,0.685,
False,17,111795723,117.0,4,0.034188036,0.6774,0.6922,
True,18,114324998,121.0,4,0.03305785,0.625,0.7366,
False,19,117226868,107.0,14,0.13084112,0.6359,0.7363,
False,20,126310466,111.0,5,0.045045044,0.4836,0.7664,
False,21,127706755,123.0,18,0.14634146,0.3941,0.7711,
False,22,138957964,121.0,2,0.016528925,0.3651,0.7557,
False,23,139107229,121.0,1,0.008264462,0.3767,0.7581,
True,24,139170887,123.0,3,0.024390243,0.4204,0.7507,
True,25,143428133,129.0,6,0.046511628,0.5531,0.7378,
False,26,146353707,144.0,15,0.104166664,0.6182,0.7561,
True,27,153681016,148.0,4,0.027027028,0.6972,0.7422,
False,28,155353287,144.0,4,0.027777778,0.7154,0.7356,
False,29,165178331,122.0,22,0.18032786,0.6072,0.7427,
False,30,171691594,123.0,1,0.008130081,0.5417,0.7599,
False,31,178401024,128.0,5,0.0390625,0.5348,0.7707,
True,32,178487781,128.0,1,0.0078125,0.5301,0.774,
True,33,178501620,128.0,2,0.015625,0.5325,0.7752,
True,34,178598112,128.0,6,0.046875,0.5457,0.7759,
False,35,178926763,128.0,2,0.015625,0.5446,0.775,
False,36,178940629,127.0,1,0.007874016,0.5384,0.7769,
False,37,178945031,127.0,1,0.007874016,0.5393,0.777,
False,38,186792638,124.0,3,0.024193548,0.3514,0.7985,
False,39,186894465,129.0,5,0.03875969,0.3987,0.7829,
False,40,187327029,131.0,2,0.015267176,0.3834,0.7833,
False,41,191878406,131.0,1,0.007633588,0.3551,0.767,
True,42,202695361,137.0,6,0.04379562,0.7149,0.5141,
True,43,210544158,141.0,4,0.028368793,0.7346,0.5694,
